,FBH400-40,FBH510-10,FBH630-10,FBH700-40,FBH770-10,FESH0500,FESH0750,FESH0750_NF633-25,350nm,550nm,750nm,950nm
554.0,1.7376997058786154e-07,1.3837314464433482e-06,9.49958198833872e-07,2.910587368857052e-06,9.703458732353006e-07,2.6696320724830956e-06,0.777820521858432,0.7612869354996527,0.0,0.0,0.0,0.0
555.0,4.3392343119626247e-07,1.3603570547069028e-06,9.965745284486327e-07,2.568920814255224e-06,1.0868210339855377e-06,3.090863817347736e-06,0.778060895264215,0.7614818959018357,0.0,0.0,0.0,0.0
556.0,1.7837966045064289e-07,1.3061039827042017e-06,1.0038141821912008e-06,2.351473828348305e-06,1.397139326804542e-06,2.177469363034585e-06,0.7792226252009209,0.7690517439632233,0.0,0.0,0.0,0.0
557.0,1.7839281965365178e-07,1.3217177007369945e-06,9.336492416989402e-07,2.2898622677237193e-06,1.8780121025207011e-06,3.1608415780935914e-06,0.7790561580619032,0.7667323466031376,0.0,0.0,0.0,0.0
558.0,1.8197813960836727e-07,1.344452210319306e-06,9.572324008612457e-07,2.227545047205835e-06,2.033089684377551e-06,2.7399479656963416e-06,0.7787092850365591,0.7625868879991622,0.0,0.0,0.0,0.0
559.0,1.8001516839238866e-07,1.2743643756682201e-06,9.412859422911653e-07,2.489965542411424e-06,1.4201227345548388e-06,1.9672282003578623e-06,0.7791171059291832,0.7677781472163322,0.0,0.0,0.0,0.0
560.0,1.6071398079561598e-07,1.2339465014682038e-06,1.0724264995486393e-06,2.71213082402084e-06,9.766276127796308e-07,1.6843157384921158e-06,0.7788220713789819,0.7597001982358638,0.0,0.0,0.0,0.0
561.0,1.6057042879912035e-07,1.1554691563155303e-06,1.087022500171293e-06,2.9332286825102812e-06,8.439177714690944e-07,3.015967265473297e-06,0.778061101142412,0.7600807315438917,0.0,0.0,0.0,0.0
562.0,1.8842851868574837e-07,1.3010790119153073e-06,8.376063066260255e-07,3.2775796168245336e-06,8.196391938967507e-07,3.015913836922969e-06,0.7771346159618583,0.7652639624165024,0.0,0.0,0.0,0.0
563.0,1.6440324141934115e-07,1.300334507409834e-06,6.587380499967712e-07,3.3976050532706803e-06,8.881395147001757e-07,2.8746494852957227e-06,0.7769707046759853,0.7647696229121765,0.0,0.0,0.0,0.0
564.0,1.6425478959043492e-07,1.1441112687595876e-06,7.122534723913314e-07,3.1699908732415187e-06,1.0105209706644327e-06,3.081670089692535e-06,0.7765953047969075,0.7662451532126964,0.0,0.0,0.0,0.0
565.0,1.659427188971793e-07,1.3901150842515215e-06,7.036089166193443e-07,2.8577827496101873e-06,1.2173350380779724e-06,2.729170265842613e-06,0.7758292076455923,0.7612865218970378,0.0,0.0,0.0,0.0
566.0,1.6579206679116256e-07,1.203470597263323e-06,7.877066508432972e-07,2.809992976317977e-06,1.2087784559964903e-06,2.1680639959480272e-06,0.7752601225589836,0.7624132870680588,0.0,0.0,0.0,0.0
567.0,1.9669601629979544e-07,1.2945269311579842e-06,7.484955829904914e-07,2.798374377554144e-06,1.076749813760128e-06,1.8860419336128861e-06,0.7748054451342831,0.7567922257819897,0.0,0.0,0.0,0.0
568.0,1.6219504660138006e-07,1.3931644249528049e-06,7.708618474855313e-07,2.788570390371625e-06,9.526782107186199e-07,2.511552041520921e-06,0.7736815486406967,0.7584557278679124,0.0,0.0,0.0,0.0
569.0,1.726927877838407e-07,1.2379675691274063e-06,7.544783475936587e-07,2.8080372555607343e-06,9.056305403926636e-07,2.717925231464805e-06,0.7720517896900808,0.7561003504581153,0.0,0.0,0.0,0.0
570.0,1.6737100028888416e-07,1.2909210673766422e-06,7.3824597435571e-07,2.7282297611850088e-06,9.814824089820061e-07,2.854410074712012e-06,0.7712811601748983,0.7536378722515494,0.0,0.0,0.0,0.0
571.0,1.672420591375009e-07,1.2739717128800171e-06,6.53024340362399e-07,2.7342890804570895e-06,9.194553194675592e-07,2.991747513943436e-06,0.7717608554070006,0.760497391602763,0.0,0.0,0.0,0.0
572.0,1.629533425643265e-07,1.143079651162953e-06,7.140251720683133e-07,2.8468319258982256e-06,8.880558731723827e-07,2.5735815610727446e-06,0.7711215373620343,0.7563552539309348,0.0,0.0,0.0,0.0
573.0,2.1013309517275077e-07,1.088209459579423e-06,7.058604675532318e-07,3.1581607148208597e-06,9.10050237280549e-07,1.5290945856005697e-06,0.7692683482266301,0.7559513899968093,0.0,0.0,0.0,0.0
574.0,1.6574020785178222e-07,1.2248663462068203e-06,7.360770130622914e-07,3.2095632373033916e-06,9.85871841160522e-07,1.6667970564489876e-06,0.7687904276594019,0.7517613352915323,0.0,0.0,0.0,0.0
575.0,1.6564018847560742e-07,1.140223879125221e-06,7.583940863634727e-07,3.0700542762461382e-06,1.0537471015993023e-06,2.7061795860703472e-06,0.7691795942074925,0.7533655694224243,0.0,0.0,0.0,0.0
576.0,1.6553995911542983e-07,1.1778633921109458e-06,7.347917580530615e-07,2.8926588471657107e-06,9.769571357631923e-07,2.3570828897616744e-06,0.7682290886795646,0.7515082752728184,0.0,0.0,0.0,0.0
577.0,2.0227750664322447e-07,1.2680773051495982e-06,6.807312585376765e-07,2.8217453972001025e-06,8.238016030266285e-07,1.9398769388757527e-06,0.7676774598569616,0.7543168013456112,0.0,0.0,0.0,0.0
578.0,1.5993193550790764e-07,1.3822868861370173e-06,7.032993163693201e-07,3.0096217304640574e-06,7.393131149260589e-07,2.7012567426705514e-06,0.7676214162450286,0.7555289225506374,0.0,0.0,0.0,0.0
579.0,1.598343745110973e-07,1.235943790754568e-06,7.027574900567601e-07,2.9305198782017243e-06,8.679970570864656e-07,2.0763703206591878e-06,0.7665943540413563,0.7522143471699424,0.0,0.0,0.0,0.0
580.0,1.5973661039721047e-07,1.1815421382332407e-06,6.63864469600828e-07,2.5325812900980904e-06,8.901994662540982e-07,1.7284870220445368e-06,0.7653161331350856,0.7516261581455652,0.0,0.0,0.0,0.0
581.0,1.703992710827322e-07,1.3180351178635244e-06,8.081931639347205e-07,2.3786356742937447e-06,8.743777466429449e-07,3.385841014432474e-06,0.7652701776780076,0.7471327387779146,0.0,0.0,0.0,0.0
582.0,1.653798951548288e-07,1.2176127394569234e-06,8.000086253064305e-07,2.6199049754987805e-06,8.506687201523336e-07,3.107201663414139e-06,0.7655767277497876,0.7479881383334457,0.0,0.0,0.0,0.0
583.0,1.6532386731694903e-07,1.225048180105942e-06,8.379604346497883e-07,2.7172991511734954e-06,7.96989650538017e-07,3.450915273578034e-06,0.7662376615363637,0.7513140337214508,0.0,0.0,0.0,0.0
584.0,1.6527594398526482e-07,1.2316385447140232e-06,7.232692783677535e-07,2.381623124539375e-06,8.346832499045486e-07,2.7605822641904366e-06,0.7657148904156384,0.7484350024836286,0.0,0.0,0.0,0.0
585.0,2.784380083884679e-07,1.2546708267612042e-06,7.455999213430723e-07,1.8347247972375176e-06,8.722299358907743e-07,1.6552190090810747e-06,0.7645728018365945,0.7497955210090976,0.0,0.0,0.0,0.0
586.0,1.651796476665389e-07,1.1547591156313845e-06,8.213145682585583e-07,1.8499568326623122e-06,9.099244339049318e-07,1.0340480478922021e-06,0.7644939514431967,0.7496457205700815,0.0,0.0,0.0,0.0
587.0,1.6513127467949723e-07,1.5037013160540308e-06,7.297019652517989e-07,2.1972067688953345e-06,8.488316316433455e-07,3.444949026664884e-06,0.7642842189667394,0.7522027197470008,0.0,0.0,0.0,0.0
588.0,1.650827518073363e-07,1.935173907680658e-06,7.068771872967261e-07,2.4084722092783856e-06,8.028964146410542e-07,2.204583662984899e-06,0.7625520383043662,0.7491408830962998,0.0,0.0,0.0,0.0
589.0,1.6503407905005625e-07,1.616857569124666e-06,7.062751259008412e-07,2.2628799442431832e-06,8.707032369084083e-07,3.2370704344436767e-06,0.7618703923604807,0.7407387742227743,0.0,0.0,0.0,0.0
590.0,1.5911328846962626e-07,1.6380079216263733e-06,6.527374069161495e-07,2.276565068238347e-06,8.856213596035504e-07,3.2361127999166033e-06,0.7630082935566591,0.750150230395301,0.0,0.0,0.0,0.0
591.0,1.5791679587637488e-07,1.531431723045303e-06,6.222895378482208e-07,2.5630269558667353e-06,8.69954948604138e-07,2.4090071219977456e-06,0.7634804442325208,0.7477147257552079,0.0,0.0,0.0,0.0
592.0,1.5673013375911324e-07,1.4397664880844205e-06,7.281726608677332e-07,2.8650785620348624e-06,8.392773241531649e-07,1.720578515429649e-06,0.7633156307251482,0.7499669959697159,0.0,0.0,0.0,0.0
593.0,1.5555360827003363e-07,1.5599787466310648e-06,8.111189801611611e-07,2.7429812050912726e-06,7.483775748969345e-07,3.5750751316849684e-06,0.7630184667586426,0.7487468930545421,0.0,0.0,0.0,0.0
594.0,1.5467578120034608e-07,1.5980197509973614e-06,7.729401149478425e-07,2.5531525669040968e-06,7.405129143481682e-07,1.5810717367466608e-06,0.763360478187803,0.7397495095893107,0.0,0.0,0.0,0.0
595.0,1.549215231789914e-07,1.408271264599541e-06,7.500625509306648e-07,2.4317728496762455e-06,8.383206340583129e-07,1.8558022132896088e-06,0.7640033678604737,0.7476137384121206,0.0,0.0,0.0,0.0
596.0,1.5516778323107388e-07,1.3849505486371245e-06,6.741902041452807e-07,2.273154369870626e-06,9.889983943982273e-07,2.1998175753489467e-06,0.7622212505661009,0.7463921256334696,0.0,0.0,0.0,0.0
597.0,1.5541378651866375e-07,1.4754036677994794e-06,6.891787324524331e-07,2.112664863177421e-06,9.736878257932987e-07,1.5804393262906203e-06,0.7592618764604406,0.7411969104861927,0.0,0.0,0.0,0.0
598.0,1.567361986464061e-07,1.399681998186494e-06,7.647472858052739e-07,1.7264951604491455e-06,8.45198719453979e-07,7.557611420541379e-07,0.7581498026187312,0.7483590560677129,0.0,0.0,0.0,0.0
599.0,1.5671472836686228e-07,1.4676543389812357e-06,8.250683479921176e-07,1.0938501041219383e-06,8.448818671751013e-07,4.25721532665389e-06,0.7568406261569518,0.7387907340637347,0.0,0.0,0.0,0.0
600.0,1.5669307091349176e-07,1.8803385020886997e-06,7.490941907748172e-07,9.7300163832524e-07,7.768346969854138e-07,1.64782859790851e-06,0.7530094413592453,0.7398325291448999,0.0,0.0,0.0,0.0
601.0,1.5667122628629453e-07,1.7023917823135094e-06,7.489294538880528e-07,9.274745474277256e-07,6.937515181415837e-07,2.6084347024167743e-06,0.7511716257905989,0.733040821610379,0.0,0.0,0.0,0.0
602.0,1.773125003739667e-07,1.5577334242496776e-06,6.805625611094277e-07,9.195750898973968e-07,8.142795831596748e-07,2.2660217664666236e-06,0.7531778938923583,0.7360876849376256,0.0,0.0,0.0,0.0
603.0,1.5662697551041978e-07,1.2552279250456056e-06,5.292186366192223e-07,9.417590999410818e-07,8.898105849611155e-07,2.1277403733417657e-06,0.7546457276032462,0.7384364656263379,0.0,0.0,0.0,0.0
604.0,1.566648188895726e-07,1.1271013245816058e-06,6.125916730271408e-07,8.96875376145081e-07,8.51988312891699e-07,1.7155578901226271e-06,0.7540846799993725,0.7290413015511893,0.0,0.0,0.0,0.0
605.0,1.567042540868e-07,1.1650374851930723e-06,7.94390138487306e-07,9.044939757999849e-07,8.218271671981772e-07,4.0495600554980585e-06,0.755144306963061,0.7346558826554006,0.0,0.0,0.0,0.0
606.0,1.5695169865768406e-07,1.0152240096157536e-06,8.030645290747338e-07,9.358810730407607e-07,9.211959688093875e-07,1.649905539750586e-06,0.7582148963044283,0.7393912258243056,0.0,0.0,0.0,0.0
607.0,1.6577145057163887e-07,9.338178093997927e-07,7.363233243259781e-07,9.149041787650821e-07,9.233827028427109e-07,2.8257321322202065e-06,0.7590021650159098,0.7379144283641902,0.0,0.0,0.0,0.0
608.0,1.7178183877990007e-07,1.0122605404393207e-06,7.760669332132831e-07,8.264923863910826e-07,9.559339051599885e-07,2.2117057676919524e-06,0.7582011783407909,0.7422008588742652,0.0,0.0,0.0,0.0
609.0,1.7486692383593773e-07,1.0450913963370866e-06,8.771355733512825e-07,8.895799240579467e-07,9.201251485197584e-07,1.8006078230955918e-06,0.7617849777987341,0.7358044534879039,0.0,0.0,0.0,0.0
610.0,1.7529224075716037e-07,1.0549460082867637e-06,9.021378004808047e-07,9.221832215375491e-07,8.535454473690007e-07,1.110256666778101e-06,0.7679151627316807,0.7501105121431327,0.0,0.0,0.0,0.0
611.0,2.877606041472729e-07,1.0804252784814483e-06,8.965833218816029e-07,9.470106946842899e-07,8.631297149554423e-07,4.313853197231842e-06,0.7724552069166796,0.7528791835898732,0.0,0.0,0.0,0.0
612.0,2.1137517721332856e-07,1.3669330512319576e-06,8.373241024800506e-07,9.643821524959597e-07,8.729101017669955e-07,1.7432974328248236e-06,0.7753615216050194,0.7435038550860732,0.0,0.0,0.0,0.0
613.0,1.805071813321683e-07,1.6010121333725802e-06,9.932133414617902e-07,9.050175219486174e-07,9.209786412280892e-07,3.4956978320861657e-06,0.7777423593362548,0.7609476352802758,0.0,0.0,0.0,0.0
614.0,1.9765971472964986e-07,1.6198965869523861e-06,1.0417349520924673e-06,8.075909803947478e-07,9.0008294290693e-07,3.3645135943244184e-06,0.7783833264091001,0.7673058419376417,0.0,0.0,0.0,0.0
615.0,1.9813709335690317e-07,1.4846487902692086e-06,9.127062570601479e-07,8.866063175178669e-07,8.713516667753809e-07,3.231341923495224e-06,0.7792478062387741,0.7657474938452485,0.0,0.0,0.0,0.0
616.0,2.597800413016568e-07,1.3330936939374574e-06,1.0776384265157955e-06,9.348970823812015e-07,9.19819889038099e-07,1.9005198977226626e-06,0.781485322844557,0.7701083032175212,0.0,0.0,0.0,0.0
617.0,2.612825076036418e-07,1.2663298960939432e-06,1.1423115451828036e-06,9.215507669878931e-07,8.910691865445932e-07,4.021508407311284e-06,0.782643707199984,0.771304921698812,0.0,0.0,0.0,0.0
618.0,1.7711281839683042e-07,1.2576514814366998e-06,1.1567573394317825e-06,9.515192754148465e-07,8.514836040107745e-07,1.62197686587327e-06,0.781105715174156,0.7653530781056674,0.0,0.0,0.0,0.0
619.0,1.769790049645698e-07,1.2487426104612651e-06,1.1791319434336375e-06,9.974801913886986e-07,8.584335988526823e-07,2.536627321231995e-06,0.7822173926287758,0.7629840749353408,0.0,0.0,0.0,0.0
620.0,1.7684448808142733e-07,1.2397456016274876e-06,1.1471315582007215e-06,9.42728261053328e-07,8.886392469172914e-07,3.5915422856697424e-06,0.7825377208986922,0.739903813803778,0.0,0.0,0.0,0.0
621.0,1.8885908567821716e-07,1.2617807980486035e-06,1.2780466443776502e-06,9.807885009815826e-07,9.263839637718016e-07,2.532761197141427e-06,0.7812163212735608,0.5745810888232582,0.0,0.0,0.0,0.0
622.0,1.785457744912386e-07,1.2989988439989982e-06,3.3129779997483725e-06,1.018428723990552e-06,9.102580662270922e-07,1.6867648971624867e-06,0.7806825907808087,0.1845956774570035,0.0,0.0,0.0,0.0
623.0,1.784076210469931e-07,1.2053081603538322e-06,2.2585549947769823e-05,9.939882584035465e-07,9.480216068195767e-07,5.126718851830141e-06,0.7813719226725062,0.013076493537501193,0.0,0.0,0.0,0.0
624.0,1.7826832011171688e-07,1.119104370424273e-06,0.00010110285387034502,1.0703884886045326e-06,9.162415323576299e-07,2.3153692540052956e-06,0.7816745706221764,0.0006505095776717753,0.0,0.0,0.0,0.0
625.0,4.708783504657571e-07,1.1796467534200373e-06,0.0007006511923562535,9.538814278968577e-07,7.998872756857465e-07,2.102860591398685e-06,0.781428177392633,8.556638542449332e-05,0.0,0.0,0.0,0.0
626.0,1.8613044420797193e-07,1.209704900897695e-06,0.00831881222441682,9.528506705472915e-07,8.68227969079815e-07,3.852860854080625e-06,0.7800429694526827,1.2636696105133458e-05,0.0,0.0,0.0,0.0
627.0,1.9778795694457358e-07,1.1549010647946905e-06,0.05746570928122015,9.82940708725028e-07,9.060499201790293e-07,1.7496068342068755e-06,0.7784844867485764,2.257605011570872e-06,0.0,0.0,0.0,0.0
628.0,1.9762973395263955e-07,1.092606833009746e-06,0.24994255956865774,9.971243107911782e-07,8.593032639344745e-07,1.8176067441986583e-06,0.7776915538133887,9.332298645760664e-07,0.0,0.0,0.0,0.0
629.0,2.1742424535346165e-07,1.1061797124872218e-06,0.5299440557020508,1.0716066743424195e-06,8.88637336023926e-07,4.606514752576362e-06,0.7765370556090044,8.541907611699049e-07,0.0,0.0,0.0,0.0
630.0,2.3440593571639105e-07,1.0796356795670758e-06,0.714424283497426,1.0534180429188274e-06,8.710413134483892e-07,2.3661927604217783e-06,0.7732545790620967,9.279054948745162e-07,0.0,0.0,0.0,0.0
631.0,2.7194633640371474e-07,1.022966279330111e-06,0.7636577583437868,9.898243494871176e-07,8.533400702187855e-07,3.1232215237528376e-06,0.7692687464412536,6.923418717971284e-07,0.0,0.0,0.0,0.0
632.0,2.1140201932637547e-07,9.212942748860412e-07,0.7664549987866323,1.009466984265265e-06,7.977024936254141e-07,3.6692330488803044e-06,0.7666277732380022,6.899649959142022e-07,0.0,0.0,0.0,0.0
633.0,3.7199166695821936e-07,9.566132157487757e-07,0.7655980880163847,1.0444208527474519e-06,7.422787548218321e-07,1.311575451980759e-06,0.7664362787936738,6.897926509143065e-07,0.0,0.0,0.0,0.0
634.0,3.8650744210556405e-07,1.0519599655904309e-06,0.7620714319866422,1.0498313254662755e-06,8.230690021670924e-07,1.7200033703942972e-06,0.7674220298913415,8.441642328804756e-07,0.0,0.0,0.0,0.0
635.0,2.0046473637903413e-07,1.086622738271212e-06,0.7580694441807219,1.0690610804137882e-06,8.50528055200764e-07,3.567836326027524e-06,0.7666543906720649,1.2266470250753038e-06,0.0,0.0,0.0,0.0
636.0,1.933948373005466e-07,1.1063161686434614e-06,0.755334854687931,1.0808717155600553e-06,8.25562042423221e-07,2.3257883157990095e-06,0.7640514366034202,3.209016033734365e-06,0.0,0.0,0.0,0.0
637.0,1.928384293133023e-07,1.0729018592003337e-06,0.7275607041855991,1.0178383948656875e-06,8.084678324081855e-07,2.5914796502506635e-06,0.7612752162260088,2.6720760089532915e-05,0.0,0.0,0.0,0.0
638.0,1.7451294595350317e-07,1.0692989288872626e-06,0.5901046952824487,1.0070910935908735e-06,8.059370661732168e-07,2.5170518957665564e-06,0.7577405857798811,0.00015374556485473788,0.0,0.0,0.0,0.0
639.0,1.5720753388551822e-07,1.0884647007487493e-06,0.327594787408737,1.019132422232493e-06,8.256927615743145e-07,7.456673536434238e-07,0.7544609440317511,0.0010913277555419279,0.0,0.0,0.0,0.0
640.0,1.9689385561062395e-07,1.0927484913674026e-06,0.055368903432932506,1.0308648384454789e-06,8.973473259660613e-07,2.7704788398928693e-06,0.7530681966144348,0.053332063763775285,0.0,0.0,0.0,0.0
641.0,1.5651694646208886e-07,1.113028033512767e-06,0.005111154330298474,1.0214713950138642e-06,9.403062710685466e-07,3.1714551713455807e-06,0.7522922932904549,0.29437001840459237,0.0,0.0,0.0,0.0
642.0,1.5636102349626761e-07,1.0897174035767304e-06,0.0007742926441639343,1.0056627380805025e-06,9.246622517129434e-07,2.3589915975733207e-06,0.7519089994651096,0.6151503620152964,0.0,0.0,0.0,0.0
643.0,1.5620450815429965e-07,1.1334651682081741e-06,0.00015801677566966527,1.0267824234344857e-06,8.423683527490934e-07,1.6163565737471606e-06,0.7519996754382618,0.7079712976408323,0.0,0.0,0.0,0.0
644.0,1.6125521576243538e-07,1.4054391323876175e-06,3.4883798742812896e-05,9.74095549147221e-07,8.192244434074051e-07,3.833901681782441e-06,0.750482149649546,0.7287899134032156,0.0,0.0,0.0,0.0
645.0,1.565616684319706e-07,1.6243651810075745e-06,5.567667242328579e-06,9.431043405221704e-07,8.919718115450335e-07,1.6792183721763947e-06,0.7472122886011632,0.7362748940055349,0.0,0.0,0.0,0.0
646.0,1.5639927727810254e-07,1.5486780273885182e-06,1.5732316830772482e-06,1.074171235524386e-06,9.057317921434966e-07,3.1528198578032943e-06,0.7453820842559746,0.738723586097316,0.0,0.0,0.0,0.0
647.0,1.5856029578753108e-07,1.4659481063178303e-06,1.032755261742464e-06,1.0658761126168704e-06,8.532313086616062e-07,3.7521354863608303e-06,0.7459586997062458,0.7410590191789652,0.0,0.0,0.0,0.0
648.0,2.0296413946134972e-07,1.6628700140231143e-06,8.841753296735353e-07,9.91306120722689e-07,8.15338516715081e-07,1.7405782526234542e-06,0.7471945908632662,0.7400017221343209,0.0,0.0,0.0,0.0
649.0,1.597899411816179e-07,1.6904901665847247e-06,8.981341020125417e-07,9.534390248689845e-07,8.071161424250376e-07,1.7381125899030017e-06,0.7481985090377413,0.7424732940465847,0.0,0.0,0.0,0.0
650.0,1.596211238004985e-07,1.5125257169664784e-06,9.044517197968905e-07,9.378534143570743e-07,8.722283753840129e-07,3.4073580749945996e-06,0.7475351815114172,0.7376147916246154,0.0,0.0,0.0,0.0
651.0,1.7195160187397358e-07,1.5399328883762833e-06,7.197548500283268e-07,9.66111968297299e-07,9.226121049970762e-07,2.4021582794112286e-06,0.7458821883906345,0.73751734341249,0.0,0.0,0.0,0.0
652.0,1.592817013986698e-07,1.6922210968016544e-06,6.602313957563933e-07,9.940257532204133e-07,9.215153440090184e-07,4.063967237432302e-06,0.7446195903813875,0.7276833667220809,0.0,0.0,0.0,0.0
653.0,1.641166356961542e-07,1.6913346910125714e-06,8.204702376116783e-07,1.014901708450599e-06,8.762705563348025e-07,3.393315941284959e-06,0.7434212614243876,0.7176967298574455,0.0,0.0,0.0,0.0
654.0,1.6941280918865738e-07,1.4982667425078161e-06,8.266701267834812e-07,9.773662596567498e-07,8.388094539175128e-07,1.7276052573596683e-06,0.7427708144543933,0.7298621261929089,0.0,0.0,0.0,0.0
655.0,1.7480487428703287e-07,1.4951655551545276e-06,8.915336340089687e-07,9.690386984635338e-07,7.942841618976958e-07,1.1282411331079928e-06,0.7430410003342672,0.7286479989413924,0.0,0.0,0.0,0.0
656.0,1.7205483507784992e-07,1.3108714668783493e-06,8.613961563034263e-07,1.0255731093370543e-06,8.442775043620429e-07,2.586702606744721e-06,0.7419503908904146,0.713797231698156,0.0,0.0,0.0,0.0
657.0,1.76074741733e-07,1.0334067242508575e-06,7.219326044395832e-07,1.024313278839456e-06,9.3055258489024e-07,1.6553594077723057e-06,0.740221149936565,0.7239048252390882,0.0,0.0,0.0,0.0
658.0,3.565930056701486e-07,1.0107689454160556e-06,6.409184804490987e-07,1.0452679936426685e-06,8.276102259511701e-07,2.446729112518042e-06,0.7380295120777755,0.7261991204080224,0.0,0.0,0.0,0.0
659.0,1.9981767470383766e-07,1.0381719483184467e-06,6.546861564211253e-07,1.0367582075266648e-06,8.118312995431811e-07,4.358996707443806e-06,0.735563477037928,0.7119526985448352,0.0,0.0,0.0,0.0
660.0,1.737760031417331e-07,1.2257179679497774e-06,6.972910067589205e-07,1.0571767038955297e-06,8.543996783527613e-07,3.232118891675767e-06,0.7340779601090576,0.718484162225849,0.0,0.0,0.0,0.0
661.0,1.851428331708334e-07,1.3109028503150247e-06,8.415786874599169e-07,1.0845886383617873e-06,8.750074826100851e-07,1.4497603483656788e-06,0.7348055185718554,0.724284867079151,0.0,0.0,0.0,0.0
662.0,1.7338724179486476e-07,1.2223720031686416e-06,8.9846373741881e-07,1.097790180554357e-06,8.596898723349195e-07,3.4878959140210703e-06,0.7351248907437505,0.7164966054748366,0.0,0.0,0.0,0.0
663.0,1.572358845516167e-07,1.1776029396882563e-06,6.655134346040125e-07,1.204649278183417e-06,8.082402095950643e-07,1.2486889383872668e-06,0.73401298569752,0.7187398636950217,0.0,0.0,0.0,0.0
664.0,1.524560754208265e-07,1.2511627953457112e-06,6.08488524766693e-07,1.3364556195689746e-06,8.305907108800042e-07,5.262528471549297e-07,0.7350328027788705,0.7259350077657554,0.0,0.0,0.0,0.0
665.0,1.5307495257185068e-07,1.0093816829324967e-06,6.546161098193779e-07,1.3852769493208015e-06,7.831001612085463e-07,2.9720333420669225e-06,0.737973783209916,0.7237172366789755,0.0,0.0,0.0,0.0
666.0,1.5536539598723587e-07,1.0499649310975717e-06,6.209112027441918e-07,1.4851796206418468e-06,7.427665037404816e-07,2.3212176933023353e-06,0.7416498314043493,0.722761345168177,0.0,0.0,0.0,0.0
667.0,1.5384274582608935e-07,1.3685999720693148e-06,7.330385721655896e-07,1.5998328980138408e-06,8.698751667584034e-07,3.661006812593007e-06,0.7460889644360739,0.7374144118732648,0.0,0.0,0.0,0.0
668.0,1.539780018010678e-07,1.1302599434188856e-06,8.388229953344413e-07,1.628370786520717e-06,9.023175938806932e-07,2.4733636043711724e-06,0.749296748329407,0.7409379684534183,0.0,0.0,0.0,0.0
669.0,1.5621062005790174e-07,1.0167753734296722e-06,8.053901407899846e-07,1.6797961103163097e-06,8.323298291488605e-07,2.885065591362082e-06,0.7509654104148394,0.7361866364274985,0.0,0.0,0.0,0.0
670.0,1.5683647507787202e-07,1.0514189905618978e-06,8.011138809709687e-07,1.7749352313312339e-06,8.428466803783453e-07,3.771248370027779e-06,0.752488277866233,0.7474217742913596,0.0,0.0,0.0,0.0
671.0,1.574632073470309e-07,8.991223702641495e-07,8.413206053831218e-07,1.8110324700646857e-06,7.719431453188865e-07,2.7044245260134896e-06,0.7547051171395602,0.7513447926054965,0.0,0.0,0.0,0.0
672.0,1.5809081686537844e-07,9.466826352999714e-07,7.84847262285561e-07,1.7887764748289585e-06,8.347233330817976e-07,1.3572745263266805e-06,0.7593558304712918,0.745892679403785,0.0,0.0,0.0,0.0
673.0,1.9915998751596048e-07,9.581088583293278e-07,5.702676915034266e-07,1.8853813182483793e-06,8.602257170365269e-07,4.767734016995105e-06,0.7647308037674451,0.7557316046148704,0.0,0.0,0.0,0.0
674.0,1.593483658893396e-07,1.0135608104514942e-06,4.896336180705951e-07,2.0199331362481216e-06,8.035111152124043e-07,5.9497907521092415e-06,0.7679809895714427,0.7643186418283745,0.0,0.0,0.0,0.0
675.0,1.5997745372031637e-07,1.1078977207168959e-06,6.427739590363319e-07,2.201166873871725e-06,8.818914177161623e-07,4.255619424698213e-06,0.7712167335811745,0.7594818997630033,0.0,0.0,0.0,0.0
676.0,1.6148062779735392e-07,8.4179038509791e-07,7.673541385500863e-07,3.877753396999518e-06,9.165336886041749e-07,3.1035155427586635e-06,0.7757636531663081,0.7618797334892254,0.0,0.0,0.0,0.0
677.0,1.6302806501052615e-07,1.1661385144363843e-06,8.320449912094965e-07,1.9570209978668964e-05,9.287330677843972e-07,4.852237582282662e-06,0.7787785613688936,0.7734281968965772,0.0,0.0,0.0,0.0
678.0,1.5928471630887069e-07,1.5323350525822265e-06,7.672169515923372e-07,8.879305395504485e-05,8.796494975901482e-07,4.87460426683971e-07,0.7796688101591308,0.7712748177820766,0.0,0.0,0.0,0.0
679.0,1.607695932133972e-07,1.5096202913818777e-06,7.248767505586448e-07,0.000641505376081562,8.30544522994882e-07,5.880242813200425e-06,0.782109769566767,0.7670694858540903,0.0,0.0,0.0,0.0
680.0,1.658245347378236e-07,1.5853415595463466e-06,8.370103230306578e-07,0.008031090230617134,7.958594209869654e-07,1.900207886023624e-06,0.7869212550878617,0.7765246875420175,0.0,0.0,0.0,0.0
681.0,1.6678753452703573e-07,1.7798942448503128e-06,7.943240158664383e-07,0.05733683074740802,9.238686214657611e-07,4.171331799933486e-06,0.7933339918836595,0.7855630474329615,0.0,0.0,0.0,0.0
682.0,1.6324185194180332e-07,1.5237074683010365e-06,7.277792531161053e-07,0.23381636352968024,9.130145162390122e-07,1.4207473844472314e-06,0.7997788108556867,0.7873935961465376,0.0,0.0,0.0,0.0
683.0,1.6815013803492354e-07,1.1077954828487263e-06,8.179631925902972e-07,0.5036040603853984,9.096652135067504e-07,4.7831663703906185e-06,0.8046925723013416,0.7938418562486586,0.0,0.0,0.0,0.0
